match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1417790,2024,2024-07-23,"Kennington Oval, London",1,0.1,Birmingham Phoenix,Oval Invincibles,RK Patel,AHT Donald,Mohammad Amir,0,1,,,,1,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,0.2,Birmingham Phoenix,Oval Invincibles,AHT Donald,RK Patel,Mohammad Amir,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,0.3,Birmingham Phoenix,Oval Invincibles,RK Patel,AHT Donald,Mohammad Amir,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,0.4,Birmingham Phoenix,Oval Invincibles,RK Patel,AHT Donald,Mohammad Amir,2,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,0.5,Birmingham Phoenix,Oval Invincibles,RK Patel,AHT Donald,Mohammad Amir,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,1.1,Birmingham Phoenix,Oval Invincibles,AHT Donald,RK Patel,S Mahmood,0,0,,,,,,caught,AHT Donald,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,1.2,Birmingham Phoenix,Oval Invincibles,LS Livingstone,RK Patel,S Mahmood,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,1.3,Birmingham Phoenix,Oval Invincibles,LS Livingstone,RK Patel,S Mahmood,0,0,,,,,,caught,LS Livingstone,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,1.4,Birmingham Phoenix,Oval Invincibles,DR Mousley,RK Patel,S Mahmood,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,1.5,Birmingham Phoenix,Oval Invincibles,RK Patel,DR Mousley,S Mahmood,0,2,,2,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,1.6,Birmingham Phoenix,Oval Invincibles,RK Patel,DR Mousley,S Mahmood,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,2.1,Birmingham Phoenix,Oval Invincibles,DR Mousley,RK Patel,Mohammad Amir,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,2.2,Birmingham Phoenix,Oval Invincibles,DR Mousley,RK Patel,Mohammad Amir,0,0,,,,,,caught,DR Mousley,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,2.3,Birmingham Phoenix,Oval Invincibles,MM Ali,RK Patel,Mohammad Amir,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,2.4,Birmingham Phoenix,Oval Invincibles,RK Patel,MM Ali,Mohammad Amir,0,1,,,,1,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,2.5,Birmingham Phoenix,Oval Invincibles,MM Ali,RK Patel,Mohammad Amir,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,3.1,Birmingham Phoenix,Oval Invincibles,MM Ali,RK Patel,Mohammad Amir,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,3.2,Birmingham Phoenix,Oval Invincibles,MM Ali,RK Patel,Mohammad Amir,0,0,,,,,,caught,MM Ali,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,3.3,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,Mohammad Amir,0,1,1,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,3.4,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,Mohammad Amir,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,3.5,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,Mohammad Amir,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,3.6,Birmingham Phoenix,Oval Invincibles,RK Patel,JG Bethell,Mohammad Amir,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,4.1,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,S Mahmood,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,4.2,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,S Mahmood,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,4.3,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,S Mahmood,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,4.4,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,S Mahmood,0,1,1,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,4.5,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,S Mahmood,0,1,1,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,4.6,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,S Mahmood,4,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,4.7,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,S Mahmood,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,5.1,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,SM Curran,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,5.2,Birmingham Phoenix,Oval Invincibles,RK Patel,JG Bethell,SM Curran,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,5.3,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,SM Curran,6,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,5.4,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,SM Curran,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,5.5,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,SM Curran,6,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,6.1,Birmingham Phoenix,Oval Invincibles,RK Patel,JG Bethell,A Zampa,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,6.2,Birmingham Phoenix,Oval Invincibles,RK Patel,JG Bethell,A Zampa,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,6.3,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,A Zampa,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,6.4,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,A Zampa,0,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,6.5,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,A Zampa,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,7.1,Birmingham Phoenix,Oval Invincibles,RK Patel,JG Bethell,NA Sowter,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,7.2,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,NA Sowter,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,7.3,Birmingham Phoenix,Oval Invincibles,RK Patel,JG Bethell,NA Sowter,6,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,7.4,Birmingham Phoenix,Oval Invincibles,RK Patel,JG Bethell,NA Sowter,1,0,,,,,,,,,
1417790,2024,2024-07-23,"Kennington Oval, London",1,7.5,Birmingham Phoenix,Oval Invincibles,JG Bethell,RK Patel,NA Sowter,1,0,,,,,,,,,
