match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,0.1,Southern Brave,Birmingham Phoenix,AL Davies,JM Vince,AF Milne,0,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,0.2,Southern Brave,Birmingham Phoenix,AL Davies,JM Vince,AF Milne,0,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,0.3,Southern Brave,Birmingham Phoenix,AL Davies,JM Vince,AF Milne,0,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,0.4,Southern Brave,Birmingham Phoenix,AL Davies,JM Vince,AF Milne,1,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,0.5,Southern Brave,Birmingham Phoenix,JM Vince,AL Davies,AF Milne,4,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,1.1,Southern Brave,Birmingham Phoenix,JM Vince,AL Davies,TG Southee,0,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,1.2,Southern Brave,Birmingham Phoenix,JM Vince,AL Davies,TG Southee,4,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,1.3,Southern Brave,Birmingham Phoenix,JM Vince,AL Davies,TG Southee,4,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,1.4,Southern Brave,Birmingham Phoenix,JM Vince,AL Davies,TG Southee,0,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,1.5,Southern Brave,Birmingham Phoenix,JM Vince,AL Davies,TG Southee,0,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,2.1,Southern Brave,Birmingham Phoenix,AL Davies,JM Vince,AF Milne,0,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,2.2,Southern Brave,Birmingham Phoenix,AL Davies,JM Vince,AF Milne,2,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,2.3,Southern Brave,Birmingham Phoenix,AL Davies,JM Vince,AF Milne,0,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,2.4,Southern Brave,Birmingham Phoenix,AL Davies,JM Vince,AF Milne,4,0,,,,,,,,,
1417802,2024,2024-08-03,"Edgbaston, Birmingham",1,2.5,Southern Brave,Birmingham Phoenix,AL Davies,JM Vince,AF Milne,0,0,,,,,,,,,
