match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,0.1,Trent Rockets,Southern Brave,T Banton,A Lyth,AJ Hosein,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,0.2,Trent Rockets,Southern Brave,T Banton,A Lyth,AJ Hosein,4,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,0.3,Trent Rockets,Southern Brave,T Banton,A Lyth,AJ Hosein,4,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,0.4,Trent Rockets,Southern Brave,T Banton,A Lyth,AJ Hosein,2,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,0.5,Trent Rockets,Southern Brave,T Banton,A Lyth,AJ Hosein,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,1.1,Trent Rockets,Southern Brave,A Lyth,T Banton,AJ Hosein,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,1.2,Trent Rockets,Southern Brave,T Banton,A Lyth,AJ Hosein,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,1.3,Trent Rockets,Southern Brave,T Banton,A Lyth,AJ Hosein,6,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,1.4,Trent Rockets,Southern Brave,T Banton,A Lyth,AJ Hosein,2,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,1.5,Trent Rockets,Southern Brave,T Banton,A Lyth,AJ Hosein,4,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,2.1,Trent Rockets,Southern Brave,A Lyth,T Banton,JC Archer,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,2.2,Trent Rockets,Southern Brave,T Banton,A Lyth,JC Archer,2,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,2.3,Trent Rockets,Southern Brave,T Banton,A Lyth,JC Archer,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,2.4,Trent Rockets,Southern Brave,A Lyth,T Banton,JC Archer,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,2.5,Trent Rockets,Southern Brave,A Lyth,T Banton,JC Archer,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,3.1,Trent Rockets,Southern Brave,A Lyth,T Banton,TS Mills,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,3.2,Trent Rockets,Southern Brave,T Banton,A Lyth,TS Mills,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,3.3,Trent Rockets,Southern Brave,A Lyth,T Banton,TS Mills,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,3.4,Trent Rockets,Southern Brave,A Lyth,T Banton,TS Mills,4,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,3.5,Trent Rockets,Southern Brave,A Lyth,T Banton,TS Mills,4,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,4.1,Trent Rockets,Southern Brave,T Banton,A Lyth,JC Archer,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,4.2,Trent Rockets,Southern Brave,T Banton,A Lyth,JC Archer,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,4.3,Trent Rockets,Southern Brave,A Lyth,T Banton,JC Archer,2,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,4.4,Trent Rockets,Southern Brave,A Lyth,T Banton,JC Archer,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,4.5,Trent Rockets,Southern Brave,T Banton,A Lyth,JC Archer,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,5.1,Trent Rockets,Southern Brave,A Lyth,T Banton,DR Briggs,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,5.2,Trent Rockets,Southern Brave,T Banton,A Lyth,DR Briggs,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,5.3,Trent Rockets,Southern Brave,A Lyth,T Banton,DR Briggs,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,5.4,Trent Rockets,Southern Brave,T Banton,A Lyth,DR Briggs,0,0,,,,,,caught,T Banton,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,5.5,Trent Rockets,Southern Brave,AD Hales,A Lyth,DR Briggs,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,6.1,Trent Rockets,Southern Brave,A Lyth,AD Hales,AJ Hosein,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,6.2,Trent Rockets,Southern Brave,A Lyth,AD Hales,AJ Hosein,0,0,,,,,,caught,A Lyth,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,6.3,Trent Rockets,Southern Brave,JE Root,AD Hales,AJ Hosein,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,6.4,Trent Rockets,Southern Brave,AD Hales,JE Root,AJ Hosein,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,6.5,Trent Rockets,Southern Brave,JE Root,AD Hales,AJ Hosein,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,7.1,Trent Rockets,Southern Brave,AD Hales,JE Root,DR Briggs,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,7.2,Trent Rockets,Southern Brave,JE Root,AD Hales,DR Briggs,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,7.3,Trent Rockets,Southern Brave,JE Root,AD Hales,DR Briggs,0,1,1,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,7.4,Trent Rockets,Southern Brave,JE Root,AD Hales,DR Briggs,4,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,7.5,Trent Rockets,Southern Brave,JE Root,AD Hales,DR Briggs,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,7.6,Trent Rockets,Southern Brave,AD Hales,JE Root,DR Briggs,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,8.1,Trent Rockets,Southern Brave,JE Root,AD Hales,CJ Jordan,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,8.2,Trent Rockets,Southern Brave,AD Hales,JE Root,CJ Jordan,4,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,8.3,Trent Rockets,Southern Brave,AD Hales,JE Root,CJ Jordan,2,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,8.4,Trent Rockets,Southern Brave,AD Hales,JE Root,CJ Jordan,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,8.5,Trent Rockets,Southern Brave,AD Hales,JE Root,CJ Jordan,0,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,9.1,Trent Rockets,Southern Brave,AD Hales,JE Root,TS Mills,4,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,9.2,Trent Rockets,Southern Brave,AD Hales,JE Root,TS Mills,2,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,9.3,Trent Rockets,Southern Brave,AD Hales,JE Root,TS Mills,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,9.4,Trent Rockets,Southern Brave,JE Root,AD Hales,TS Mills,1,0,,,,,,,,,
1417813,2024,2024-08-10,"The Rose Bowl, Southampton",1,9.5,Trent Rockets,Southern Brave,AD Hales,JE Root,TS Mills,0,0,,,,,,,,,
