match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,0.1,Trent Rockets,Birmingham Phoenix,JE Root,AD Hales,CR Woakes,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,0.2,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,CR Woakes,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,0.3,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,CR Woakes,3,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,0.4,Trent Rockets,Birmingham Phoenix,JE Root,AD Hales,CR Woakes,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,0.5,Trent Rockets,Birmingham Phoenix,JE Root,AD Hales,CR Woakes,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,1.1,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,AF Milne,4,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,1.2,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,AF Milne,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,1.3,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,AF Milne,4,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,1.4,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,AF Milne,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,1.5,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,AF Milne,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,2.1,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,CR Woakes,6,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,2.2,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,CR Woakes,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,2.3,Trent Rockets,Birmingham Phoenix,JE Root,AD Hales,CR Woakes,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,2.4,Trent Rockets,Birmingham Phoenix,JE Root,AD Hales,CR Woakes,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,2.5,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,CR Woakes,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,3.1,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,KW Richardson,4,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,3.2,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,KW Richardson,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,3.3,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,KW Richardson,4,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,3.4,Trent Rockets,Birmingham Phoenix,AD Hales,JE Root,KW Richardson,0,0,,,,,,bowled,AD Hales,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,3.5,Trent Rockets,Birmingham Phoenix,T Kohler-Cadmore,JE Root,KW Richardson,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,4.1,Trent Rockets,Birmingham Phoenix,JE Root,T Kohler-Cadmore,AF Milne,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,4.2,Trent Rockets,Birmingham Phoenix,T Kohler-Cadmore,JE Root,AF Milne,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,4.3,Trent Rockets,Birmingham Phoenix,JE Root,T Kohler-Cadmore,AF Milne,4,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,4.4,Trent Rockets,Birmingham Phoenix,JE Root,T Kohler-Cadmore,AF Milne,0,0,,,,,,caught and bowled,JE Root,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,4.5,Trent Rockets,Birmingham Phoenix,SR Hain,T Kohler-Cadmore,AF Milne,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,5.1,Trent Rockets,Birmingham Phoenix,SR Hain,T Kohler-Cadmore,T Sangha,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,5.2,Trent Rockets,Birmingham Phoenix,T Kohler-Cadmore,SR Hain,T Sangha,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,5.3,Trent Rockets,Birmingham Phoenix,SR Hain,T Kohler-Cadmore,T Sangha,2,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,5.4,Trent Rockets,Birmingham Phoenix,SR Hain,T Kohler-Cadmore,T Sangha,2,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,5.5,Trent Rockets,Birmingham Phoenix,SR Hain,T Kohler-Cadmore,T Sangha,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,6.1,Trent Rockets,Birmingham Phoenix,SR Hain,T Kohler-Cadmore,KW Richardson,2,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,6.2,Trent Rockets,Birmingham Phoenix,SR Hain,T Kohler-Cadmore,KW Richardson,1,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,6.3,Trent Rockets,Birmingham Phoenix,T Kohler-Cadmore,SR Hain,KW Richardson,0,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,6.4,Trent Rockets,Birmingham Phoenix,T Kohler-Cadmore,SR Hain,KW Richardson,2,0,,,,,,,,,
1355630,2023,2023-08-19,"Trent Bridge, Nottingham",1,6.5,Trent Rockets,Birmingham Phoenix,T Kohler-Cadmore,SR Hain,KW Richardson,4,0,,,,,,,,,
