match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1355623,2023,2023-08-13,"Headingley, Leeds",1,0.1,Manchester Originals,Northern Superchargers,PD Salt,JC Buttler,RJW Topley,0,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,0.2,Manchester Originals,Northern Superchargers,PD Salt,JC Buttler,RJW Topley,4,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,0.3,Manchester Originals,Northern Superchargers,PD Salt,JC Buttler,RJW Topley,0,0,,,,,,caught,PD Salt,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,0.4,Manchester Originals,Northern Superchargers,LJ Evans,JC Buttler,RJW Topley,0,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,0.5,Manchester Originals,Northern Superchargers,LJ Evans,JC Buttler,RJW Topley,0,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,1.1,Manchester Originals,Northern Superchargers,LJ Evans,JC Buttler,RJW Topley,0,1,1,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,1.2,Manchester Originals,Northern Superchargers,LJ Evans,JC Buttler,RJW Topley,0,1,,,,1,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,1.3,Manchester Originals,Northern Superchargers,JC Buttler,LJ Evans,RJW Topley,2,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,1.4,Manchester Originals,Northern Superchargers,JC Buttler,LJ Evans,RJW Topley,0,0,,,,,,caught,JC Buttler,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,1.5,Manchester Originals,Northern Superchargers,PI Walter,LJ Evans,RJW Topley,0,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,1.6,Manchester Originals,Northern Superchargers,PI Walter,LJ Evans,RJW Topley,0,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,2.1,Manchester Originals,Northern Superchargers,LJ Evans,PI Walter,BA Carse,1,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,2.2,Manchester Originals,Northern Superchargers,PI Walter,LJ Evans,BA Carse,0,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,2.3,Manchester Originals,Northern Superchargers,PI Walter,LJ Evans,BA Carse,0,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,2.4,Manchester Originals,Northern Superchargers,PI Walter,LJ Evans,BA Carse,4,0,,,,,,,,,
1355623,2023,2023-08-13,"Headingley, Leeds",1,2.5,Manchester Originals,Northern Superchargers,PI Walter,LJ Evans,BA Carse,0,0,,,,,,,,,
