match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,0.1,Birmingham Phoenix,Southern Brave,WCF Smeed,BM Duckett,GHS Garton,0,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,0.2,Birmingham Phoenix,Southern Brave,WCF Smeed,BM Duckett,GHS Garton,4,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,0.3,Birmingham Phoenix,Southern Brave,WCF Smeed,BM Duckett,GHS Garton,4,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,0.4,Birmingham Phoenix,Southern Brave,WCF Smeed,BM Duckett,GHS Garton,0,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,0.5,Birmingham Phoenix,Southern Brave,WCF Smeed,BM Duckett,GHS Garton,1,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,1.1,Birmingham Phoenix,Southern Brave,BM Duckett,WCF Smeed,C Overton,1,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,1.2,Birmingham Phoenix,Southern Brave,WCF Smeed,BM Duckett,C Overton,0,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,1.3,Birmingham Phoenix,Southern Brave,WCF Smeed,BM Duckett,C Overton,0,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,1.4,Birmingham Phoenix,Southern Brave,WCF Smeed,BM Duckett,C Overton,4,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,1.5,Birmingham Phoenix,Southern Brave,WCF Smeed,BM Duckett,C Overton,0,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,2.1,Birmingham Phoenix,Southern Brave,BM Duckett,WCF Smeed,GHS Garton,4,0,,,,,,,,,
1355627,2023,2023-08-16,"The Rose Bowl, Southampton",1,2.2,Birmingham Phoenix,Southern Brave,BM Duckett,WCF Smeed,GHS Garton,0,0,,,,,,,,,
