match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,0.1,Trent Rockets,London Spirit,A Lyth,T Banton,RJ Gleeson,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,0.2,Trent Rockets,London Spirit,A Lyth,T Banton,RJ Gleeson,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,0.3,Trent Rockets,London Spirit,A Lyth,T Banton,RJ Gleeson,4,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,0.4,Trent Rockets,London Spirit,A Lyth,T Banton,RJ Gleeson,0,0,,,,,,caught,A Lyth,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,0.5,Trent Rockets,London Spirit,AD Hales,T Banton,RJ Gleeson,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,1.1,Trent Rockets,London Spirit,AD Hales,T Banton,OP Stone,6,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,1.2,Trent Rockets,London Spirit,AD Hales,T Banton,OP Stone,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,1.3,Trent Rockets,London Spirit,AD Hales,T Banton,OP Stone,0,1,,,,1,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,1.4,Trent Rockets,London Spirit,T Banton,AD Hales,OP Stone,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,1.5,Trent Rockets,London Spirit,AD Hales,T Banton,OP Stone,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,2.1,Trent Rockets,London Spirit,T Banton,AD Hales,RJ Gleeson,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,2.2,Trent Rockets,London Spirit,T Banton,AD Hales,RJ Gleeson,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,2.3,Trent Rockets,London Spirit,T Banton,AD Hales,RJ Gleeson,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,2.4,Trent Rockets,London Spirit,AD Hales,T Banton,RJ Gleeson,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,2.5,Trent Rockets,London Spirit,AD Hales,T Banton,RJ Gleeson,2,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,3.1,Trent Rockets,London Spirit,AD Hales,T Banton,NT Ellis,4,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,3.2,Trent Rockets,London Spirit,AD Hales,T Banton,NT Ellis,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,3.3,Trent Rockets,London Spirit,AD Hales,T Banton,NT Ellis,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,3.4,Trent Rockets,London Spirit,T Banton,AD Hales,NT Ellis,4,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,3.5,Trent Rockets,London Spirit,T Banton,AD Hales,NT Ellis,4,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,4.1,Trent Rockets,London Spirit,AD Hales,T Banton,OP Stone,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,4.2,Trent Rockets,London Spirit,T Banton,AD Hales,OP Stone,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,4.3,Trent Rockets,London Spirit,AD Hales,T Banton,OP Stone,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,4.4,Trent Rockets,London Spirit,T Banton,AD Hales,OP Stone,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,4.5,Trent Rockets,London Spirit,T Banton,AD Hales,OP Stone,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,5.1,Trent Rockets,London Spirit,T Banton,AD Hales,LA Dawson,4,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,5.2,Trent Rockets,London Spirit,T Banton,AD Hales,LA Dawson,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,5.3,Trent Rockets,London Spirit,AD Hales,T Banton,LA Dawson,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,5.4,Trent Rockets,London Spirit,T Banton,AD Hales,LA Dawson,2,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,5.5,Trent Rockets,London Spirit,T Banton,AD Hales,LA Dawson,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,6.1,Trent Rockets,London Spirit,AD Hales,T Banton,MJJ Critchley,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,6.2,Trent Rockets,London Spirit,T Banton,AD Hales,MJJ Critchley,4,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,6.3,Trent Rockets,London Spirit,T Banton,AD Hales,MJJ Critchley,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,6.4,Trent Rockets,London Spirit,AD Hales,T Banton,MJJ Critchley,6,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,6.5,Trent Rockets,London Spirit,AD Hales,T Banton,MJJ Critchley,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,7.1,Trent Rockets,London Spirit,T Banton,AD Hales,AD Russell,2,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,7.2,Trent Rockets,London Spirit,T Banton,AD Hales,AD Russell,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,7.3,Trent Rockets,London Spirit,AD Hales,T Banton,AD Russell,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,7.4,Trent Rockets,London Spirit,T Banton,AD Hales,AD Russell,0,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,7.5,Trent Rockets,London Spirit,T Banton,AD Hales,AD Russell,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,8.1,Trent Rockets,London Spirit,T Banton,AD Hales,NT Ellis,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,8.2,Trent Rockets,London Spirit,AD Hales,T Banton,NT Ellis,4,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,8.3,Trent Rockets,London Spirit,AD Hales,T Banton,NT Ellis,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,8.4,Trent Rockets,London Spirit,T Banton,AD Hales,NT Ellis,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,8.5,Trent Rockets,London Spirit,AD Hales,T Banton,NT Ellis,0,1,,,,1,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,9.1,Trent Rockets,London Spirit,T Banton,AD Hales,LA Dawson,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,9.2,Trent Rockets,London Spirit,AD Hales,T Banton,LA Dawson,1,0,,,,,,,,,
1417809,2024,2024-08-07,"Trent Bridge, Nottingham",1,9.3,Trent Rockets,London Spirit,T Banton,AD Hales,LA Dawson,0,0,,,,,,,,,
