match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,0.1,Southern Brave,Welsh Fire,FH Allen,DP Conway,Shaheen Shah Afridi,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,0.2,Southern Brave,Welsh Fire,FH Allen,DP Conway,Shaheen Shah Afridi,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,0.3,Southern Brave,Welsh Fire,FH Allen,DP Conway,Shaheen Shah Afridi,4,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,0.4,Southern Brave,Welsh Fire,FH Allen,DP Conway,Shaheen Shah Afridi,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,0.5,Southern Brave,Welsh Fire,FH Allen,DP Conway,Shaheen Shah Afridi,1,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,1.1,Southern Brave,Welsh Fire,DP Conway,FH Allen,DJ Willey,1,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,1.2,Southern Brave,Welsh Fire,FH Allen,DP Conway,DJ Willey,4,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,1.3,Southern Brave,Welsh Fire,FH Allen,DP Conway,DJ Willey,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,1.4,Southern Brave,Welsh Fire,FH Allen,DP Conway,DJ Willey,0,1,,,,1,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,1.5,Southern Brave,Welsh Fire,DP Conway,FH Allen,DJ Willey,1,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,2.1,Southern Brave,Welsh Fire,DP Conway,FH Allen,Shaheen Shah Afridi,2,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,2.2,Southern Brave,Welsh Fire,DP Conway,FH Allen,Shaheen Shah Afridi,0,0,,,,,,caught,DP Conway,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,2.3,Southern Brave,Welsh Fire,JM Vince,FH Allen,Shaheen Shah Afridi,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,2.4,Southern Brave,Welsh Fire,JM Vince,FH Allen,Shaheen Shah Afridi,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,2.5,Southern Brave,Welsh Fire,JM Vince,FH Allen,Shaheen Shah Afridi,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,3.1,Southern Brave,Welsh Fire,JM Vince,FH Allen,DJ Willey,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,3.2,Southern Brave,Welsh Fire,JM Vince,FH Allen,DJ Willey,4,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,3.3,Southern Brave,Welsh Fire,JM Vince,FH Allen,DJ Willey,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,3.4,Southern Brave,Welsh Fire,JM Vince,FH Allen,DJ Willey,4,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,3.5,Southern Brave,Welsh Fire,JM Vince,FH Allen,DJ Willey,4,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,4.1,Southern Brave,Welsh Fire,FH Allen,JM Vince,DA Payne,0,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,4.2,Southern Brave,Welsh Fire,FH Allen,JM Vince,DA Payne,4,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,4.3,Southern Brave,Welsh Fire,FH Allen,JM Vince,DA Payne,1,0,,,,,,,,,
1355610,2023,2023-08-04,"The Rose Bowl, Southampton",1,4.4,Southern Brave,Welsh Fire,JM Vince,FH Allen,DA Payne,1,0,,,,,,,,,
