match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,0.1,Manchester Originals,Southern Brave,PD Salt,MDE Holden,AJ Hosein,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,0.2,Manchester Originals,Southern Brave,PD Salt,MDE Holden,AJ Hosein,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,0.3,Manchester Originals,Southern Brave,PD Salt,MDE Holden,AJ Hosein,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,0.4,Manchester Originals,Southern Brave,PD Salt,MDE Holden,AJ Hosein,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,0.5,Manchester Originals,Southern Brave,PD Salt,MDE Holden,AJ Hosein,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,1.1,Manchester Originals,Southern Brave,MDE Holden,PD Salt,AJ Hosein,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,1.2,Manchester Originals,Southern Brave,PD Salt,MDE Holden,AJ Hosein,4,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,1.3,Manchester Originals,Southern Brave,PD Salt,MDE Holden,AJ Hosein,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,1.4,Manchester Originals,Southern Brave,MDE Holden,PD Salt,AJ Hosein,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,1.5,Manchester Originals,Southern Brave,PD Salt,MDE Holden,AJ Hosein,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,2.1,Manchester Originals,Southern Brave,PD Salt,MDE Holden,C Overton,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,2.2,Manchester Originals,Southern Brave,PD Salt,MDE Holden,C Overton,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,2.3,Manchester Originals,Southern Brave,PD Salt,MDE Holden,C Overton,0,0,,,,,,caught,PD Salt,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,2.4,Manchester Originals,Southern Brave,WL Madsen,MDE Holden,C Overton,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,2.5,Manchester Originals,Southern Brave,MDE Holden,WL Madsen,C Overton,0,0,,,,,,caught,MDE Holden,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,3.1,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,C Overton,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,3.2,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,C Overton,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,3.3,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,C Overton,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,3.4,Manchester Originals,Southern Brave,WL Madsen,Sikandar Raza,C Overton,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,3.5,Manchester Originals,Southern Brave,WL Madsen,Sikandar Raza,C Overton,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,4.1,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,AJ Hosein,0,1,,,,1,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,4.2,Manchester Originals,Southern Brave,WL Madsen,Sikandar Raza,AJ Hosein,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,4.3,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,AJ Hosein,2,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,4.4,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,AJ Hosein,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,4.5,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,AJ Hosein,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,5.1,Manchester Originals,Southern Brave,WL Madsen,Sikandar Raza,C Overton,1,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,5.2,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,C Overton,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,5.3,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,C Overton,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,5.4,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,C Overton,0,2,,2,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,5.5,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,C Overton,0,0,,,,,,,,,
1417800,2024,2024-08-01,"The Rose Bowl, Southampton",1,5.6,Manchester Originals,Southern Brave,Sikandar Raza,WL Madsen,C Overton,1,0,,,,,,,,,
