version,1.6.0
info,balls_per_over,6
info,team,Kolkata Knight Riders
info,team,Sunrisers Hyderabad
info,gender,male
info,season,2021
info,date,2021/04/11
info,event,Indian Premier League
info,match_number,3
info,venue,"MA Chidambaram Stadium, Chepauk, Chennai"
info,city,Chennai
info,toss_winner,Sunrisers Hyderabad
info,toss_decision,field
info,player_of_match,N Rana
info,umpire,KN Ananthapadmanabhan
info,umpire,Nitin Menon
info,reserve_umpire,HAS Khalid
info,tv_umpire,CB Gaffaney
info,match_referee,V Narayan Kutty
info,winner,Kolkata Knight Riders
info,winner_runs,10
info,player,Kolkata Knight Riders,N Rana
info,player,Kolkata Knight Riders,Shubman Gill
info,player,Kolkata Knight Riders,RA Tripathi
info,player,Kolkata Knight Riders,AD Russell
info,player,Kolkata Knight Riders,EJG Morgan
info,player,Kolkata Knight Riders,KD Karthik
info,player,Kolkata Knight Riders,Shakib Al Hasan
info,player,Kolkata Knight Riders,PJ Cummins
info,player,Kolkata Knight Riders,Harbhajan Singh
info,player,Kolkata Knight Riders,CV Varun
info,player,Kolkata Knight Riders,M Prasidh Krishna
info,player,Sunrisers Hyderabad,WP Saha
info,player,Sunrisers Hyderabad,DA Warner
info,player,Sunrisers Hyderabad,MK Pandey
info,player,Sunrisers Hyderabad,JM Bairstow
info,player,Sunrisers Hyderabad,Mohammad Nabi
info,player,Sunrisers Hyderabad,V Shankar
info,player,Sunrisers Hyderabad,Abdul Samad
info,player,Sunrisers Hyderabad,Rashid Khan
info,player,Sunrisers Hyderabad,B Kumar
info,player,Sunrisers Hyderabad,Sandeep Sharma
info,player,Sunrisers Hyderabad,T Natarajan
info,registry,people,AD Russell,bbd41817
info,registry,people,Abdul Samad,8e514b4c
info,registry,people,B Kumar,2e81a32d
info,registry,people,CB Gaffaney,d5ac41d8
info,registry,people,CV Varun,5b7ab5a9
info,registry,people,DA Warner,dcce6f09
info,registry,people,EJG Morgan,d2a6c0e6
info,registry,people,HAS Khalid,291ded7c
info,registry,people,Harbhajan Singh,8b5b6769
info,registry,people,JM Bairstow,abb83e27
info,registry,people,KD Karthik,c03f1114
info,registry,people,KN Ananthapadmanabhan,3144063a
info,registry,people,M Prasidh Krishna,85e0cf10
info,registry,people,MK Pandey,93b4fc78
info,registry,people,Mohammad Nabi,62af8546
info,registry,people,N Rana,fb2d1dda
info,registry,people,Nitin Menon,e1d41d9e
info,registry,people,PJ Cummins,ded9240e
info,registry,people,RA Tripathi,77255a9e
info,registry,people,Rashid Khan,5f547c8b
info,registry,people,Sandeep Sharma,ce820073
info,registry,people,Shakib Al Hasan,7dc35884
info,registry,people,Shubman Gill,b4b99816
info,registry,people,T Natarajan,ce794613
info,registry,people,V Narayan Kutty,4bacee3d
info,registry,people,V Shankar,0994d0ae
info,registry,people,WP Saha,fe11caa6
ball,1,0.1,Kolkata Knight Riders,N Rana,Shubman Gill,B Kumar,4,0,,,,,,"",""
ball,1,0.2,Kolkata Knight Riders,N Rana,Shubman Gill,B Kumar,0,0,,,,,,"",""
ball,1,0.3,Kolkata Knight Riders,N Rana,Shubman Gill,B Kumar,0,0,,,,,,"",""
ball,1,0.4,Kolkata Knight Riders,N Rana,Shubman Gill,B Kumar,0,0,,,,,,"",""
ball,1,0.5,Kolkata Knight Riders,N Rana,Shubman Gill,B Kumar,0,0,,,,,,"",""
ball,1,0.6,Kolkata Knight Riders,N Rana,Shubman Gill,B Kumar,0,0,,,,,,"",""
ball,1,1.1,Kolkata Knight Riders,Shubman Gill,N Rana,Sandeep Sharma,0,0,,,,,,"",""
ball,1,1.2,Kolkata Knight Riders,Shubman Gill,N Rana,Sandeep Sharma,1,0,,,,,,"",""
ball,1,1.3,Kolkata Knight Riders,N Rana,Shubman Gill,Sandeep Sharma,4,0,,,,,,"",""
ball,1,1.4,Kolkata Knight Riders,N Rana,Shubman Gill,Sandeep Sharma,0,0,,,,,,"",""
ball,1,1.5,Kolkata Knight Riders,N Rana,Shubman Gill,Sandeep Sharma,4,0,,,,,,"",""
ball,1,1.6,Kolkata Knight Riders,N Rana,Shubman Gill,Sandeep Sharma,0,0,,,,,,"",""
ball,1,2.1,Kolkata Knight Riders,Shubman Gill,N Rana,B Kumar,4,0,,,,,,"",""
ball,1,2.2,Kolkata Knight Riders,Shubman Gill,N Rana,B Kumar,1,0,,,,,,"",""
ball,1,2.3,Kolkata Knight Riders,N Rana,Shubman Gill,B Kumar,0,0,,,,,,"",""
ball,1,2.4,Kolkata Knight Riders,N Rana,Shubman Gill,B Kumar,0,0,,,,,,"",""
ball,1,2.5,Kolkata Knight Riders,N Rana,Shubman Gill,B Kumar,1,0,,,,,,"",""
ball,1,2.6,Kolkata Knight Riders,Shubman Gill,N Rana,B Kumar,0,0,,,,,,"",""
ball,1,3.1,Kolkata Knight Riders,N Rana,Shubman Gill,Sandeep Sharma,4,0,,,,,,"",""
ball,1,3.2,Kolkata Knight Riders,N Rana,Shubman Gill,Sandeep Sharma,4,0,,,,,,"",""
ball,1,3.3,Kolkata Knight Riders,N Rana,Shubman Gill,Sandeep Sharma,4,0,,,,,,"",""
ball,1,3.4,Kolkata Knight Riders,N Rana,Shubman Gill,Sandeep Sharma,1,0,,,,,,"",""
ball,1,3.5,Kolkata Knight Riders,Shubman Gill,N Rana,Sandeep Sharma,0,0,,,,,,"",""
ball,1,3.6,Kolkata Knight Riders,Shubman Gill,N Rana,Sandeep Sharma,1,0,,,,,,"",""
ball,1,4.1,Kolkata Knight Riders,Shubman Gill,N Rana,T Natarajan,6,0,,,,,,"",""
ball,1,4.2,Kolkata Knight Riders,Shubman Gill,N Rana,T Natarajan,1,0,,,,,,"",""
ball,1,4.3,Kolkata Knight Riders,N Rana,Shubman Gill,T Natarajan,0,0,,,,,,"",""
ball,1,4.4,Kolkata Knight Riders,N Rana,Shubman Gill,T Natarajan,0,0,,,,,,"",""
ball,1,4.5,Kolkata Knight Riders,N Rana,Shubman Gill,T Natarajan,4,0,,,,,,"",""
ball,1,4.6,Kolkata Knight Riders,N Rana,Shubman Gill,T Natarajan,1,0,,,,,,"",""
ball,1,5.1,Kolkata Knight Riders,N Rana,Shubman Gill,Mohammad Nabi,0,0,,,,,,"",""
ball,1,5.2,Kolkata Knight Riders,N Rana,Shubman Gill,Mohammad Nabi,4,0,,,,,,"",""
ball,1,5.3,Kolkata Knight Riders,N Rana,Shubman Gill,Mohammad Nabi,0,0,,,,,,"",""
ball,1,5.4,Kolkata Knight Riders,N Rana,Shubman Gill,Mohammad Nabi,1,0,,,,,,"",""
ball,1,5.5,Kolkata Knight Riders,Shubman Gill,N Rana,Mohammad Nabi,0,0,,,,,,"",""
ball,1,5.6,Kolkata Knight Riders,Shubman Gill,N Rana,Mohammad Nabi,0,0,,,,,,"",""
ball,1,6.1,Kolkata Knight Riders,N Rana,Shubman Gill,Rashid Khan,1,0,,,,,,"",""
ball,1,6.2,Kolkata Knight Riders,Shubman Gill,N Rana,Rashid Khan,1,0,,,,,,"",""
ball,1,6.3,Kolkata Knight Riders,N Rana,Shubman Gill,Rashid Khan,0,0,,,,,,"",""
ball,1,6.4,Kolkata Knight Riders,N Rana,Shubman Gill,Rashid Khan,0,0,,,,,,"",""
ball,1,6.5,Kolkata Knight Riders,N Rana,Shubman Gill,Rashid Khan,1,0,,,,,,"",""
ball,1,6.6,Kolkata Knight Riders,Shubman Gill,N Rana,Rashid Khan,0,0,,,,,,bowled,Shubman Gill
ball,1,7.1,Kolkata Knight Riders,N Rana,RA Tripathi,Mohammad Nabi,1,0,,,,,,"",""
ball,1,7.2,Kolkata Knight Riders,RA Tripathi,N Rana,Mohammad Nabi,1,0,,,,,,"",""
ball,1,7.3,Kolkata Knight Riders,N Rana,RA Tripathi,Mohammad Nabi,1,0,,,,,,"",""
ball,1,7.4,Kolkata Knight Riders,RA Tripathi,N Rana,Mohammad Nabi,6,0,,,,,,"",""
ball,1,7.5,Kolkata Knight Riders,RA Tripathi,N Rana,Mohammad Nabi,2,0,,,,,,"",""
ball,1,7.6,Kolkata Knight Riders,RA Tripathi,N Rana,Mohammad Nabi,0,0,,,,,,"",""
ball,1,8.1,Kolkata Knight Riders,N Rana,RA Tripathi,Rashid Khan,0,0,,,,,,"",""
ball,1,8.2,Kolkata Knight Riders,N Rana,RA Tripathi,Rashid Khan,1,0,,,,,,"",""
ball,1,8.3,Kolkata Knight Riders,RA Tripathi,N Rana,Rashid Khan,0,0,,,,,,"",""
ball,1,8.4,Kolkata Knight Riders,RA Tripathi,N Rana,Rashid Khan,1,0,,,,,,"",""
ball,1,8.5,Kolkata Knight Riders,N Rana,RA Tripathi,Rashid Khan,1,0,,,,,,"",""
ball,1,8.6,Kolkata Knight Riders,RA Tripathi,N Rana,Rashid Khan,2,0,,,,,,"",""
ball,1,9.1,Kolkata Knight Riders,N Rana,RA Tripathi,V Shankar,1,0,,,,,,"",""
ball,1,9.2,Kolkata Knight Riders,RA Tripathi,N Rana,V Shankar,4,0,,,,,,"",""
ball,1,9.3,Kolkata Knight Riders,RA Tripathi,N Rana,V Shankar,1,0,,,,,,"",""
ball,1,9.4,Kolkata Knight Riders,N Rana,RA Tripathi,V Shankar,1,0,,,,,,"",""
ball,1,9.5,Kolkata Knight Riders,RA Tripathi,N Rana,V Shankar,1,0,,,,,,"",""
ball,1,9.6,Kolkata Knight Riders,N Rana,RA Tripathi,V Shankar,6,0,,,,,,"",""
ball,1,10.1,Kolkata Knight Riders,RA Tripathi,N Rana,T Natarajan,1,0,,,,,,"",""
ball,1,10.2,Kolkata Knight Riders,N Rana,RA Tripathi,T Natarajan,1,0,,,,,,"",""
ball,1,10.3,Kolkata Knight Riders,RA Tripathi,N Rana,T Natarajan,0,0,,,,,,"",""
ball,1,10.4,Kolkata Knight Riders,RA Tripathi,N Rana,T Natarajan,1,0,,,,,,"",""
ball,1,10.5,Kolkata Knight Riders,N Rana,RA Tripathi,T Natarajan,0,0,,,,,,"",""
ball,1,10.6,Kolkata Knight Riders,N Rana,RA Tripathi,T Natarajan,6,0,,,,,,"",""
ball,1,11.1,Kolkata Knight Riders,RA Tripathi,N Rana,Mohammad Nabi,4,0,,,,,,"",""
ball,1,11.2,Kolkata Knight Riders,RA Tripathi,N Rana,Mohammad Nabi,1,0,,,,,,"",""
ball,1,11.3,Kolkata Knight Riders,N Rana,RA Tripathi,Mohammad Nabi,6,0,,,,,,"",""
ball,1,11.4,Kolkata Knight Riders,N Rana,RA Tripathi,Mohammad Nabi,1,0,,,,,,"",""
ball,1,11.5,Kolkata Knight Riders,RA Tripathi,N Rana,Mohammad Nabi,0,0,,,,,,"",""
ball,1,11.6,Kolkata Knight Riders,RA Tripathi,N Rana,Mohammad Nabi,1,0,,,,,,"",""
ball,1,12.1,Kolkata Knight Riders,RA Tripathi,N Rana,Rashid Khan,1,0,,,,,,"",""
ball,1,12.2,Kolkata Knight Riders,N Rana,RA Tripathi,Rashid Khan,1,0,,,,,,"",""
ball,1,12.3,Kolkata Knight Riders,RA Tripathi,N Rana,Rashid Khan,2,0,,,,,,"",""
ball,1,12.4,Kolkata Knight Riders,RA Tripathi,N Rana,Rashid Khan,4,0,,,,,,"",""
ball,1,12.5,Kolkata Knight Riders,RA Tripathi,N Rana,Rashid Khan,1,0,,,,,,"",""
ball,1,12.6,Kolkata Knight Riders,N Rana,RA Tripathi,Rashid Khan,0,0,,,,,,"",""
ball,1,13.1,Kolkata Knight Riders,RA Tripathi,N Rana,Sandeep Sharma,2,0,,,,,,"",""
ball,1,13.2,Kolkata Knight Riders,RA Tripathi,N Rana,Sandeep Sharma,1,0,,,,,,"",""
ball,1,13.3,Kolkata Knight Riders,N Rana,RA Tripathi,Sandeep Sharma,6,0,,,,,,"",""
ball,1,13.4,Kolkata Knight Riders,N Rana,RA Tripathi,Sandeep Sharma,0,0,,,,,,"",""
ball,1,13.5,Kolkata Knight Riders,N Rana,RA Tripathi,Sandeep Sharma,1,0,,,,,,"",""
ball,1,13.6,Kolkata Knight Riders,RA Tripathi,N Rana,Sandeep Sharma,2,0,,,,,,"",""
ball,1,14.1,Kolkata Knight Riders,N Rana,RA Tripathi,B Kumar,4,0,,,,,,"",""
ball,1,14.2,Kolkata Knight Riders,N Rana,RA Tripathi,B Kumar,1,0,,,,,,"",""
ball,1,14.3,Kolkata Knight Riders,RA Tripathi,N Rana,B Kumar,6,0,,,,,,"",""
ball,1,14.4,Kolkata Knight Riders,RA Tripathi,N Rana,B Kumar,4,0,,,,,,"",""
ball,1,14.5,Kolkata Knight Riders,RA Tripathi,N Rana,B Kumar,0,0,,,,,,"",""
